student_id,student_name,grade,school_name,reading_score,math_score,school_type
12742974,Ricardo Torres,12th,Campbell High School,74.9,84.1,Public
16041697,Russell Roth,12th,Montgomery High School,83.7,,Public
55060901,Aaron Miller,11th,Richard High School,,66.5,Charter
109772064,Stephen Jordan,12th,Bowers High School,91.9,83.6,Public
70606175,Christine Lambert,11th,Richard High School,59.4,51.9,Charter
93614720,Barbara Howard,9th,Green High School,86.9,57.3,Public
128358294,Robert Robbins,10th,Odonnell High School,83.7,69.3,Public
124130306,Blake Williams,11th,Bowers High School,94.9,78.2,Public
45104084,Debra Garner,12th,Bowers High School,96.6,37,Public
48113328,Jamie White,12th,Turner High School,55.8,41.2,Public
27980035,Rachel Davila,12th,Odonnell High School,85.6,70.1,Public
101414809,Whitney Skinner,12th,Fisher High School,68.7,47.5,Public
37720311,Billy Brady,10th,Campos High School,88.6,50.9,Public
42543402,Jasmine Cruz,12th,Chang High School,67.5,92.9,Public
11030072,Mark Barrera,9th,Dixon High School,76,24.7,Charter
64566441,Raymond Gilmore,9th,Fisher High School,77.8,69.4,Public
114029647,Frank Mcgee,12th,Chang High School,53.4,41.2,Public
87279058,Jill Stuart,10th,Fisher High School,83.8,80.2,Public
75708696,Paige Yoder,9th,Richard High School,,44.9,Charter
26068505,Sara Evans,9th,Turner High School,79.7,54,Public
16447437,Kenneth Jackson,11th,Chang High School,83.7,89.7,Public
36488201,Robert Ramirez,11th,Bowers High School,90.9,49.5,Public
92068429,Erin Martin,10th,Montgomery High School,96,66.6,Public
101142760,Sierra Rollins,11th,Wagner High School,45.6,77.9,Public
91059549,Keith Sloan,12th,Chang High School,61.6,72.6,Public
42499611,Cody Wallace,9th,Chang High School,83.2,97.9,Public
36149401,Michael Cannon,9th,Chang High School,63.6,67.6,Public
105740414,Rhonda Harris,12th,Turner High School,54.8,28.1,Public
117579204,Jennifer Carey,10th,Richard High School,48.9,,Charter
25486117,Philip Johnson,9th,Campbell High School,,40.1,Public
92509137,Erin Anderson,10th,Chang High School,71.2,54.2,Public
32755640,Stephanie Wagner,9th,Turner High School,73,71.7,Public
122329067,Cheyenne Rodriguez,11th,Montgomery High School,56.9,50.2,Public
76563063,Michael Morrison,9th,Turner High School,87.4,81.8,Public
60861645,Amanda Morgan,10th,Richard High School,48.4,78.2,Charter
112965237,Alyssa Reyes,11th,Campos High School,,77.5,Public
42777391,Jonathan White,11th,Richard High School,79.9,54.9,Charter
19828684,Jacob Harris,11th,Silva High School,76.4,97.5,Public
30680908,Anne Chandler,12th,Richard High School,46.8,61.5,Charter
11869515,Sandra Cook,10th,Green High School,,55,Public
93224615,Jill Nelson,11th,Turner High School,84.1,47.9,Public
111486348,Jessica Chavez,12th,Turner High School,67.9,52.5,Public
82112709,Elizabeth Williams,9th,Turner High School,86.7,89.3,Public
128201079,Spencer Duncan,11th,Richard High School,74.5,82.3,Charter
66551001,Elizabeth Miller,10th,Turner High School,61.3,85.2,Public
68235707,Danielle Snow,9th,Richard High School,56.3,55.7,Charter
27132841,Christopher Johnson,12th,Bowers High School,66.8,61.3,Public
125009038,Ann Perry,12th,Campbell High School,86.7,87,Public
23721117,Heather Shah,12th,Chang High School,68.4,53.2,Public
99477796,Billy Chang,10th,Campbell High School,80.5,48.9,Public
105872065,Timothy Bennett,12th,Fisher High School,77.1,41.6,Public
101449492,Matthew Johnson,11th,Turner High School,78.4,71.2,Public
46959636,Nicholas Dixon,12th,Green High School,85.3,52.1,Public
89966039,Angela Gibson,9th,Turner High School,,70.5,Public
99988162,Barbara Morales,11th,Fisher High School,68.3,43.1,Public
38537406,Meghan Burns,12th,Green High School,72.8,61.1,Public
91546641,Alison Martinez,9th,Green High School,,87.6,Public
104496798,Jordan Jones,9th,Campbell High School,91.7,58.8,Public
11477897,Jonathan Perez,11th,Turner High School,81.7,35.9,Public
105351366,Keith Krause,12th,Campbell High School,86.8,57.7,Public
68613565,James Scott,9th,Chang High School,73.1,89.8,Public
27522778,Adrian Boyer,11th,Turner High School,,46.1,Public
57885870,Maria Terry,9th,Turner High School,89.9,77.9,Public
59380865,Johnny Berry,10th,Richard High School,70.4,45.8,Charter
90103674,Victoria Dudley,10th,Richard High School,99.9,76.1,Charter
29298275,John Rowland,9th,Wagner High School,49.9,56.6,Public
96921070,Todd Stewart,9th,Campos High School,63.4,26.4,Public
129705118,Margaret Adams,11th,Dixon High School,75.6,70.9,Charter
84124889,Kevin Friedman,9th,Fisher High School,77.4,85.1,Public
50186424,Kara Fuentes,12th,Fisher High School,85.7,45.2,Public
89942286,Renee Sheppard,9th,Woods High School,92.9,56,Public
129593333,Troy Reyes,11th,Fisher High School,77.3,34,Public
21298134,Diane Williams,9th,Turner High School,88.2,70.7,Public
46712938,Jerome Williams,11th,Bowers High School,75.1,77.1,Public
64069799,Deanna Hamilton,9th,Turner High School,95,74.3,Public
52131927,Hannah Hammond,12th,Fisher High School,94.5,56.5,Public
51769811,Paul Dickerson,10th,Fisher High School,95,61.6,Public
27458473,Amanda Bright,11th,Turner High School,82.7,47.8,Public
103427674,Catherine Smith,9th,Bowers High School,59.7,51.7,Public
54080982,Gina Harris,9th,Turner High School,94.3,80.4,Public
58941894,Nancy Hammond,12th,Turner High School,66.6,68.8,Public
53714835,Briana Ochoa,11th,Woods High School,86.1,80.1,Public
103856193,Alexandra Rodriguez,9th,Fisher High School,88.9,59.3,Public
100946734,Dennis Armstrong,12th,Chang High School,69,95.5,Public
36930678,William Taylor,11th,Turner High School,87.1,60.1,Public
44724245,David Cook,11th,Richard High School,70.4,74.8,Charter
72699711,Sandy Valencia,12th,Green High School,78.9,48.8,Public
25474763,Jonathan Arroyo,12th,Campbell High School,98.1,63.3,Public
103955133,George Davis,10th,Montgomery High School,52.7,59.6,Public
91005577,Dustin Bruce,10th,Turner High School,,77.4,Public
26182999,Jill Lee,9th,Chang High School,66.4,,Public
42387710,Andrew Phillips,12th,Turner High School,55.5,55.1,Public
96480375,Megan Farmer,9th,Green High School,89.7,48.6,Public
51491752,Michael Quinn,9th,Turner High School,52.9,86.5,Public
89287608,Mary Hampton,11th,Fisher High School,,49.6,Public
58773790,William Morales,10th,Campbell High School,91.2,69.3,Public
104611405,Deborah Johnson,10th,Campbell High School,83.6,67.4,Public
74319109,Pamela Johnston,10th,Turner High School,67.9,71.9,Public
111818233,Lisa Conley,11th,Green High School,76.7,43.3,Public
92578359,Jamie Bowers,9th,Turner High School,78.6,75,Public
118694405,Willie Odom,9th,Turner High School,85.1,78.4,Public
33895978,Yolanda Hurley,12th,Montgomery High School,53.2,51.9,Public
18871920,Melinda Murphy,12th,Richard High School,65.3,76.4,Charter
17530547,Paul Chavez,11th,Turner High School,90.4,,Public
51267805,Mary Davidson,11th,Silva High School,87.7,95.1,Public
69338522,Shannon Erickson,9th,Turner High School,93.9,86.5,Public
31239879,Donald Richards,10th,Campos High School,76.9,76,Public
80776930,Michelle Garner,12th,Chang High School,61.5,46.9,Public
68997540,Andrew Patel,12th,Richard High School,,81,Charter
55914222,Ashley Sullivan,9th,Fisher High School,76.8,58.9,Public
105787781,Ryan Braun,10th,Campos High School,57.1,72.7,Public
73880723,Robert Gill,10th,Campos High School,77.4,82,Public
42820947,Marissa Rojas,12th,Bowers High School,58,15.9,Public
59585974,Heidi Washington,11th,Fisher High School,41.7,43.3,Public
21165872,Christopher Hunt Jr.,10th,Montgomery High School,46,59.3,Public
32847118,Dylan Taylor,12th,Richard High School,40.5,78.9,Charter
123052171,Allison Morris,9th,Green High School,83.1,69.2,Public
70200393,Brandon Palmer,9th,Turner High School,85.7,,Public
71125956,Jeffrey Hawkins,12th,Richard High School,72.4,67.1,Charter
19693453,Kaitlyn Farrell,10th,Richard High School,40.5,41.5,Charter
17330844,Gerald Figueroa,10th,Campbell High School,70.1,77.2,Public
64941118,Jacob Adams,11th,Turner High School,81.2,75.7,Public
88532529,Brittany Bailey,12th,Green High School,65.5,45.3,Public
89009048,Raymond Williams,10th,Fisher High School,85.5,62.5,Public
87654479,Amanda Hancock,9th,Wagner High School,86.7,76.8,Public
64790194,Aaron Harmon,11th,Turner High School,99.4,49,Public
17737803,Michael Snyder,11th,Fisher High School,66.3,67.7,Public
42199474,Jacqueline Carter,10th,Fisher High School,42.8,80.2,Public
28749563,James Huber,11th,Odonnell High School,24.4,43.3,Public
78646771,David Evans,10th,Campos High School,72.2,84.9,Public
63409156,Barry Reyes,9th,Chang High School,76.2,73.5,Public
103717148,Melissa Roberts,12th,Bowers High School,94.5,86.2,Public
99832603,Christopher Scott,10th,Fisher High School,66.5,72.7,Public
97037808,Bailey Taylor,12th,Fisher High School,85,72.7,Public
42369495,William Lane,10th,Bowers High School,84.9,,Public
25799943,Elizabeth Everett,12th,Turner High School,40,60.4,Public
41108314,Beth Burns,10th,Turner High School,89.3,73.4,Public
10957415,James Beasley,9th,Turner High School,85.2,86.3,Public
75103110,Dominique Harper,9th,Fisher High School,54.5,63.9,Public
22719418,Daisy Rose,12th,Fisher High School,72.4,62.4,Public
100336991,Larry Young,12th,Turner High School,55,46.6,Public
119780596,Andrew Martin,12th,Turner High School,58,56.2,Public
115512302,Sabrina Benson,10th,Fisher High School,90.1,56,Public
117070295,James Case,12th,Campbell High School,70.3,,Public
98111972,Ryan King,11th,Turner High School,80.2,74,Public
93076151,Scott Ward,12th,Montgomery High School,72.5,,Public
129670308,Ryan Davidson,11th,Odonnell High School,57.3,59.2,Public
77606615,Rebecca Soto,9th,Silva High School,94.8,92,Public
110783521,Daniel White,11th,Odonnell High School,37,47.4,Public
28268044,Brittney Hale,9th,Turner High School,79.8,60.3,Public
45951622,Craig Morales,12th,Fisher High School,79.3,,Public
85564875,Angela Robinson,11th,Turner High School,98.6,,Public
70881961,Joseph Conner,10th,Campbell High School,80.6,98.6,Public
12822098,Justin Martin,12th,Campbell High School,83.1,72.1,Public
68918859,Jonathan Smith,12th,Fisher High School,88.6,67.8,Public
63620825,Meredith Harrington,9th,Richard High School,74.2,39.7,Charter
12675038,Michael Mueller,9th,Silva High School,77.4,59,Public
42102665,Natalie Sullivan,11th,Chang High School,82.6,67.5,Public
110004718,Susan Porter,10th,Richard High School,89.5,63.4,Charter
27106039,Carla Roth,11th,Fisher High School,60.4,53.6,Public
95263742,William Taylor,11th,Turner High School,54.7,99.5,Public
16352454,Bryan Hampton,9th,Campbell High School,72.5,80.5,Public
30156681,Joseph Johnson,9th,Campos High School,70,76.4,Public
54636666,Joseph Santana,11th,Turner High School,,27.6,Public
81869655,Andrew Richardson,11th,Fisher High School,29.7,74.1,Public
100995154,Leslie Lozano,9th,Turner High School,,72.4,Public
27209253,Amy Torres,12th,Richard High School,78.4,85.9,Charter
78115105,Erica Garcia,11th,Turner High School,71.1,63.2,Public
104836400,Zachary Cox,10th,Fisher High School,72.9,83.1,Public
112797104,Barry Harris,10th,Wagner High School,98.6,95.6,Public
103577320,Travis Ruiz,9th,Turner High School,89.6,63.6,Public
124011506,Roy Jones,12th,Silva High School,,70.9,Public
49637065,Becky Ford,11th,Richard High School,,61.3,Charter
88490292,Cassandra Greene,11th,Dixon High School,69.2,78,Charter
28906458,April Smith,11th,Green High School,65.8,46.9,Public
38802584,Dave Miller,11th,Chang High School,74.9,66,Public
23435827,Gerald Jones,10th,Fisher High School,77.2,78.3,Public
122350557,Diana Morton,12th,Fisher High School,73.9,70.4,Public
68524858,Bianca Kramer,10th,Fisher High School,62.6,53,Public
68170985,Mary Davenport,9th,Chang High School,79.6,94.3,Public
48163404,Steven Rivera,12th,Chang High School,66.9,58.3,Public
87456994,Kathryn Ramirez,12th,Bowers High School,95.7,85.2,Public
36365463,Shannon Figueroa,11th,Chang High School,86.9,67.7,Public
115483790,Anthony Whitehead,10th,Richard High School,78,64.2,Charter
51607630,Jaime Castro,12th,Chang High School,47.3,58.5,Public
120281275,Daniel Green,11th,Turner High School,87.6,51.1,Public
115856864,Roger Lopez,11th,Chang High School,75.6,66.4,Public
17885179,Tina Dunlap,12th,Turner High School,58.9,54.9,Public
27341014,Adam Armstrong,11th,Turner High School,62.7,62.1,Public
33781626,Samantha Villarreal,10th,Montgomery High School,87.7,63,Public
86028268,Wendy Patel,9th,Turner High School,67.4,80.9,Public
76471401,Kristina Phillips,10th,Campbell High School,75,73.9,Public
69514074,David Farmer,9th,Richard High School,61.3,42.8,Charter
122232442,Karen Moran,9th,Woods High School,74,50.9,Public
44116112,Sergio Roberson,11th,Turner High School,75.5,,Public
43239210,Albert Hawkins,10th,Fisher High School,84.3,54.2,Public
79344014,Matthew Hoffman Jr.,10th,Wagner High School,77.5,79.2,Public
62809388,Luis Smith,10th,Campos High School,83.7,86,Public
91091345,Tom Jenkins,9th,Montgomery High School,99.3,58.9,Public
13103198,Debra Howard,12th,Montgomery High School,63,57.6,Public
39335979,Catherine Walker,9th,Turner High School,71.9,63.4,Public
120261428,Tracey Frey,11th,Turner High School,88.9,72.4,Public
86858496,Nancy Lewis,9th,Montgomery High School,96,,Public
36194650,Joseph Andrade,12th,Fisher High School,85,51.8,Public
27361560,Joan Garrison,12th,Chang High School,76.1,60.4,Public
74851706,Alyssa Briggs,11th,Campbell High School,,51.1,Public
99116112,Cynthia Campbell,10th,Campbell High School,99.5,56.9,Public
61570249,Benjamin Davis,12th,Bowers High School,69.1,96.1,Public
120486656,Roger Thompson,9th,Montgomery High School,91.5,63.1,Public
91590927,Diana Stone,12th,Chang High School,69.1,68.9,Public
60137670,Megan Williams,12th,Richard High School,59.2,76.2,Charter
42983305,Anthony Morris,11th,Dixon High School,63.6,73.4,Charter
110636759,Diane Joyce,11th,Fisher High School,79.4,31.7,Public
118191746,Damon Berg,10th,Fisher High School,65.7,49.2,Public
67552805,Anita Jones,9th,Fisher High School,80.1,87.4,Public
12734704,Kayla Shields,12th,Campos High School,77.4,75.6,Public
44938183,Katie Lloyd,12th,Chang High School,43.9,75.2,Public
73144838,Larry Snyder,10th,Wagner High School,84,80.8,Public
101789262,Richard Powers,11th,Fisher High School,35.6,55.4,Public
84937830,Willie Smith,10th,Montgomery High School,87.9,80.5,Public
18174478,Kristin Norman,11th,Silva High School,80.8,77.1,Public
24436553,Julie Porter,9th,Chang High School,,87.4,Public
42068880,Christina Christensen,11th,Fisher High School,52.9,,Public
56174647,Alexis Johnson,11th,Turner High School,96.1,84.4,Public
93441595,Sarah Johnson,12th,Chang High School,,63.5,Public
67222698,Allison Kelly,11th,Montgomery High School,77.8,64.3,Public
77207661,Craig Hardy,10th,Sullivan High School,71.8,83.1,Public
44498063,Brandi Parker,9th,Chang High School,81.2,90.7,Public
105830670,Calvin Osborne,11th,Campos High School,67.7,78.1,Public
122164196,Jason Joseph,12th,Odonnell High School,60.2,46.4,Public
98732623,Brian Welch,10th,Wagner High School,90.5,74.9,Public
73808035,Larry Fernandez,11th,Fisher High School,86.6,57.1,Public
119990315,Erica Garrett,12th,Campos High School,87.9,28.1,Public
79869078,Michael Mitchell,9th,Odonnell High School,68.7,99.6,Public
14752548,Tina Potter,12th,Montgomery High School,,57.5,Public
104234345,Jennifer Wagner,12th,Fisher High School,88.6,52.4,Public
23167399,Steve Odonnell,11th,Wagner High School,66.8,64.1,Public
40840220,Jeff Strickland,11th,Fisher High School,70.7,65.4,Public
37343523,Alex Oliver,11th,Fisher High School,55.5,37,Public
116730730,Leslie Sanders,11th,Turner High School,93.9,47.8,Public
27001147,Michael Rivera,11th,Fisher High School,82.7,40,Public
69060492,Jason Robbins,12th,Richard High School,51.5,63.1,Charter
122137712,Michael Smith,11th,Campos High School,,58.9,Public
110483627,Victor Howard,11th,Turner High School,90.2,53,Public
109422262,Eric Roach,9th,Chang High School,72,71.6,Public
17923468,Robert Miller,11th,Turner High School,,43.2,Public
120037775,Jeff Davis,10th,Fisher High School,89.2,65.7,Public
30551244,Jeffrey Payne,11th,Silva High School,66.4,91.1,Public
36220281,Carl Guzman,12th,Montgomery High School,79.5,88.5,Public
115252345,Justin Esparza,10th,Montgomery High School,91.2,31.7,Public
62204200,Douglas Brown,10th,Woods High School,38.5,67.8,Public
14147849,Anthony Anderson,9th,Turner High School,72,80.4,Public
58185951,Jordan Frost,9th,Montgomery High School,87.2,57.9,Public
48357812,Jason Baird,10th,Fisher High School,54,70.8,Public
77752844,David Reed,10th,Montgomery High School,92.4,55.7,Public
22957607,Kerry Wright,9th,Fisher High School,87.9,59.1,Public
38461226,Maria Stewart,11th,Chang High School,80.5,76.2,Public
35169880,Brandon Graham,11th,Chang High School,75.2,96.7,Public
29219746,Kevin Branch,11th,Fisher High School,67,46.5,Public
96874334,Devin Murray,11th,Turner High School,74.9,47.8,Public
75622620,Jeffery Lopez,12th,Campos High School,72.3,68.3,Public
